frame_index,timestamp,elapsed_ms,num_poses_detected
519,2026-03-20T01:10:12.801,49.737,1
520,2026-03-20T01:10:12.856,50.288,1
521,2026-03-20T01:10:12.911,50.705,1
522,2026-03-20T01:10:12.967,50.912,1
523,2026-03-20T01:10:13.022,51.268,1
524,2026-03-20T01:10:13.078,50.950,1
525,2026-03-20T01:10:13.135,52.301,1
526,2026-03-20T01:10:13.192,52.077,1
527,2026-03-20T01:10:13.249,52.718,1
528,2026-03-20T01:10:13.304,50.394,1
529,2026-03-20T01:10:13.359,51.240,1
530,2026-03-20T01:10:13.417,52.995,1
531,2026-03-20T01:10:13.472,50.876,1
532,2026-03-20T01:10:13.526,49.844,1
533,2026-03-20T01:10:13.581,50.563,1
534,2026-03-20T01:10:13.638,51.668,1
535,2026-03-20T01:10:13.693,50.769,1
536,2026-03-20T01:10:13.748,50.956,1
537,2026-03-20T01:10:13.803,50.223,1
538,2026-03-20T01:10:13.857,50.408,1
539,2026-03-20T01:10:13.913,51.296,1
540,2026-03-20T01:10:13.967,50.105,1
541,2026-03-20T01:10:14.023,50.985,1
542,2026-03-20T01:10:14.078,50.754,1
543,2026-03-20T01:10:14.137,55.065,1
544,2026-03-20T01:10:14.200,57.174,1
545,2026-03-20T01:10:14.255,51.052,1
546,2026-03-20T01:10:14.310,50.210,1
547,2026-03-20T01:10:14.366,51.476,1
548,2026-03-20T01:10:14.421,50.689,1
549,2026-03-20T01:10:14.477,50.913,1
550,2026-03-20T01:10:14.533,51.358,1
551,2026-03-20T01:10:14.592,54.305,1
552,2026-03-20T01:10:14.648,52.047,1
553,2026-03-20T01:10:14.704,51.315,1
554,2026-03-20T01:10:14.759,51.448,1
555,2026-03-20T01:10:14.815,51.276,1
556,2026-03-20T01:10:14.870,51.085,1
557,2026-03-20T01:10:14.926,51.005,1
558,2026-03-20T01:10:14.983,52.992,1
559,2026-03-20T01:10:15.042,54.227,1
560,2026-03-20T01:10:15.099,52.199,1
561,2026-03-20T01:10:15.155,51.665,1
562,2026-03-20T01:10:15.212,52.431,1
563,2026-03-20T01:10:15.268,51.866,1
564,2026-03-20T01:10:15.325,51.830,1
565,2026-03-20T01:10:15.380,51.257,1
566,2026-03-20T01:10:15.436,51.356,1
567,2026-03-20T01:10:15.492,51.278,1
568,2026-03-20T01:10:15.548,51.425,1
569,2026-03-20T01:10:15.604,51.404,1
570,2026-03-20T01:10:15.659,51.153,1
571,2026-03-20T01:10:15.720,56.899,1
572,2026-03-20T01:10:15.781,55.253,1
573,2026-03-20T01:10:15.839,53.867,1
574,2026-03-20T01:10:15.895,51.366,1
575,2026-03-20T01:10:15.951,51.139,1
576,2026-03-20T01:10:16.006,50.904,1
577,2026-03-20T01:10:16.069,58.158,1
578,2026-03-20T01:10:16.128,54.459,1
579,2026-03-20T01:10:16.189,57.253,1
580,2026-03-20T01:10:16.246,52.562,1
581,2026-03-20T01:10:16.303,52.443,1
582,2026-03-20T01:10:16.360,52.200,1
583,2026-03-20T01:10:16.417,50.610,1
584,2026-03-20T01:10:16.471,49.816,1
585,2026-03-20T01:10:16.529,53.880,1
586,2026-03-20T01:10:16.587,53.344,1
587,2026-03-20T01:10:16.642,50.287,1
588,2026-03-20T01:10:16.699,52.260,1
589,2026-03-20T01:10:16.754,50.898,1
590,2026-03-20T01:10:16.814,55.051,1
591,2026-03-20T01:10:16.871,52.605,1
592,2026-03-20T01:10:16.926,50.814,1
593,2026-03-20T01:10:16.983,51.655,1
594,2026-03-20T01:10:17.039,51.667,1
595,2026-03-20T01:10:17.095,51.343,1
596,2026-03-20T01:10:17.151,52.391,1
597,2026-03-20T01:10:17.210,54.083,1
598,2026-03-20T01:10:17.266,51.739,1
599,2026-03-20T01:10:17.322,51.435,1
